"","Nb","Name","Label","Type","CX..pix.","CY..pix.","CZ..pix.","CX..unit.","CY..unit.","CZ..unit.","Xmin..pix.","Ymin..pix.","Zmin..pix.","Xmax..pix.","Ymax..pix.","Zmax..pix.","VolBounding..pix.","RatioVolbox","Vol..unit.","Vol..pix.","Surf..unit.","Surf..pix.","SurfCorr..pix.","Comp..pix.","Spher..pix.","CompCorr..pix.","SpherCorr..pix.","Comp..unit.","Spher..unit.","CompDiscrete","Ell_MajRad","Ell_Elon","Ell_Flatness","volEllipsoid..unit.","RatioVolEllipsoid","DCMin..unit.","DCMax..unit.","DCMean..unit.","DCSD..unit.","X"
"36549",36548,"obj36549-val36549",36549,0,670,584,10,161.135083629108,140.452072894626,2.40500124819565,670,584,10,670,584,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36550",36549,"obj36550-val36550",36550,0,687,584,10,165.223585751041,140.452072894626,2.40500124819565,687,584,10,687,584,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36551",36550,"obj36551-val36551",36551,0,710,584,10,170.755088621891,140.452072894626,2.40500124819565,710,584,10,710,584,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36553",36552,"obj36553-val36553",36553,0,662,585,10,159.211082630552,140.692573019445,2.40500124819565,662,585,10,662,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36554",36553,"obj36554-val36554",36554,0,677,585,10,162.818584502845,140.692573019445,2.40500124819565,677,585,10,677,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36555",36554,"obj36555-val36555",36555,0,680,585,10,163.540084877304,140.692573019445,2.40500124819565,680,585,10,680,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36556",36555,"obj36556-val36556",36556,0,682,585,10,164.021085126943,140.692573019445,2.40500124819565,682,585,10,682,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36557",36556,"obj36557-val36557",36557,0,692,585,10,166.426086375139,140.692573019445,2.40500124819565,692,585,10,692,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36558",36557,"obj36558-val36558",36558,0,707,585,10,170.033588247432,140.692573019445,2.40500124819565,707,585,10,707,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36559",36558,"obj36559-val36559",36559,0,710,585,10,170.755088621891,140.692573019445,2.40500124819565,710,585,10,710,585,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36562",36561,"obj36562-val36562",36562,0,684,586,10,164.502085376582,140.933073144265,2.40500124819565,684,586,10,684,586,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36563",36562,"obj36563-val36563",36563,0,710,586,10,170.755088621891,140.933073144265,2.40500124819565,710,586,10,710,586,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36566",36565,"obj36566-val36566",36566,0,694,587,10,166.907086624778,141.173573269085,2.40500124819565,694,587,10,694,587,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36567",36566,"obj36567-val36567",36567,0,712,587,10,171.23608887153,141.173573269085,2.40500124819565,712,587,10,712,587,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36573",36572,"obj36573-val36573",36573,0,665,588,10,159.932583005011,141.414073393904,2.40500124819565,665,588,10,665,588,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36574",36573,"obj36574-val36574",36574,0,669,588,10,160.894583504289,141.414073393904,2.40500124819565,669,588,10,669,588,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36575",36574,"obj36575-val36575",36575,0,693,588,10,166.666586499958,141.414073393904,2.40500124819565,693,588,10,693,588,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36576",36575,"obj36576-val36576",36576,0,697,588,10,167.628586999237,141.414073393904,2.40500124819565,697,588,10,697,588,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36577",36576,"obj36577-val36577",36577,0,698,588,10,167.869087124056,141.414073393904,2.40500124819565,698,588,10,698,588,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36578",36577,"obj36578-val36578",36578,0,714,588,10,171.717089121169,141.414073393904,2.40500124819565,714,588,10,714,588,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36579",36578,"obj36579-val36579",36579,0,648,589,10,155.844080883078,141.654573518724,2.40500124819565,648,589,10,648,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36580",36579,"obj36580-val36580",36580,0,649,589,10,156.084581007898,141.654573518724,2.40500124819565,649,589,10,649,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36581",36580,"obj36581-val36581",36581,0,667,589,10,160.41358325465,141.654573518724,2.40500124819565,667,589,10,667,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36582",36581,"obj36582-val36582",36582,0,670,589,10,161.135083629108,141.654573518724,2.40500124819565,670,589,10,670,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36583",36582,"obj36583-val36583",36583,0,676,589,10,162.578084378026,141.654573518724,2.40500124819565,676,589,10,676,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36584",36583,"obj36584-val36584",36584,0,677,589,10,162.818584502845,141.654573518724,2.40500124819565,677,589,10,677,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36585",36584,"obj36585-val36585",36585,0,689,589,10,165.70458600068,141.654573518724,2.40500124819565,689,589,10,689,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36586",36585,"obj36586-val36586",36586,0,706,589,10,169.793088122613,141.654573518724,2.40500124819565,706,589,10,706,589,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36592",36591,"obj36592-val36592",36592,0,648,590,10,155.844080883078,141.895073643543,2.40500124819565,648,590,10,648,590,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36593",36592,"obj36593-val36593",36593,0,690,590,10,165.9450861255,141.895073643543,2.40500124819565,690,590,10,690,590,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36594",36593,"obj36594-val36594",36594,0,703,590,10,169.071587748154,141.895073643543,2.40500124819565,703,590,10,703,590,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36597",36596,"obj36597-val36597",36597,0,666,591,10,160.17308312983,142.135573768363,2.40500124819565,666,591,10,666,591,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36598",36597,"obj36598-val36598",36598,0,689,591,10,165.70458600068,142.135573768363,2.40500124819565,689,591,10,689,591,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36599",36598,"obj36599-val36599",36599,0,694,591,10,166.907086624778,142.135573768363,2.40500124819565,694,591,10,694,591,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36600",36599,"obj36600-val36600",36600,0,701,591,10,168.590587498515,142.135573768363,2.40500124819565,701,591,10,701,591,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36604",36603,"obj36604-val36604",36604,0,652,592,10,156.806081382356,142.376073893182,2.40500124819565,652,592,10,652,592,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36605",36604,"obj36605-val36605",36605,0,653,592,10,157.046581507176,142.376073893182,2.40500124819565,653,592,10,653,592,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36606",36605,"obj36606-val36606",36606,0,682,592,10,164.021085126943,142.376073893182,2.40500124819565,682,592,10,682,592,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36609",36608,"obj36609-val36609",36609,0,661,593,10,158.970582505732,142.616574018002,2.40500124819565,661,593,10,661,593,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36610",36609,"obj36610-val36610",36610,0,665,593,10,159.932583005011,142.616574018002,2.40500124819565,665,593,10,665,593,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36611",36610,"obj36611-val36611",36611,0,679,593,10,163.299584752484,142.616574018002,2.40500124819565,679,593,10,679,593,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36612",36611,"obj36612-val36612",36612,0,693,593,10,166.666586499958,142.616574018002,2.40500124819565,693,593,10,693,593,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36613",36612,"obj36613-val36613",36613,0,701,593,10,168.590587498515,142.616574018002,2.40500124819565,701,593,10,701,593,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36614",36613,"obj36614-val36614",36614,0,709,593,10,170.514588497071,142.616574018002,2.40500124819565,709,593,10,709,593,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36620",36619,"obj36620-val36620",36620,0,649,594,10,156.084581007898,142.857074142821,2.40500124819565,649,594,10,649,594,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36621",36620,"obj36621-val36621",36621,0,657,594,10,158.008582006454,142.857074142821,2.40500124819565,657,594,10,657,594,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36622",36621,"obj36622-val36622",36622,0,659,594,10,158.489582256093,142.857074142821,2.40500124819565,659,594,10,659,594,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36623",36622,"obj36623-val36623",36623,0,705,594,10,169.552587997793,142.857074142821,2.40500124819565,705,594,10,705,594,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36628",36627,"obj36628-val36628",36628,0,675,595,10,162.337584253206,143.097574267641,2.40500124819565,675,595,10,675,595,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36629",36628,"obj36629-val36629",36629,0,679,595,10,163.299584752484,143.097574267641,2.40500124819565,679,595,10,679,595,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36630",36629,"obj36630-val36630",36630,0,695,595,10,167.147586749598,143.097574267641,2.40500124819565,695,595,10,695,595,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36631",36630,"obj36631-val36631",36631,0,697,595,10,167.628586999237,143.097574267641,2.40500124819565,697,595,10,697,595,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36632",36631,"obj36632-val36632",36632,0,701,595,10,168.590587498515,143.097574267641,2.40500124819565,701,595,10,701,595,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36634",36633,"obj36634-val36634",36634,0,672,596,10,161.616083878748,143.338074392461,2.40500124819565,672,596,10,672,596,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36635",36634,"obj36635-val36635",36635,0,704,596,10,169.312087872974,143.338074392461,2.40500124819565,704,596,10,704,596,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36645",36644,"obj36645-val36645",36645,0,651,597,10,156.565581257537,143.57857451728,2.40500124819565,651,597,10,651,597,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36646",36645,"obj36646-val36646",36646,0,692,597,10,166.426086375139,143.57857451728,2.40500124819565,692,597,10,692,597,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36649",36648,"obj36649-val36649",36649,0,657,598,10,158.008582006454,143.8190746421,2.40500124819565,657,598,10,657,598,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36650",36649,"obj36650-val36650",36650,0,698,598,10,167.869087124056,143.8190746421,2.40500124819565,698,598,10,698,598,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36656",36655,"obj36656-val36656",36656,0,649,599,10,156.084581007898,144.059574766919,2.40500124819565,649,599,10,649,599,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36657",36656,"obj36657-val36657",36657,0,690,599,10,165.9450861255,144.059574766919,2.40500124819565,690,599,10,690,599,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36658",36657,"obj36658-val36658",36658,0,700,599,10,168.350087373695,144.059574766919,2.40500124819565,700,599,10,700,599,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36662",36661,"obj36662-val36662",36662,0,653,600,10,157.046581507176,144.300074891739,2.40500124819565,653,600,10,653,600,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36663",36662,"obj36663-val36663",36663,0,658,600,10,158.249082131274,144.300074891739,2.40500124819565,658,600,10,658,600,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36664",36663,"obj36664-val36664",36664,0,693,600,10,166.666586499958,144.300074891739,2.40500124819565,693,600,10,693,600,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36665",36664,"obj36665-val36665",36665,0,700,600,10,168.350087373695,144.300074891739,2.40500124819565,700,600,10,700,600,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36670",36669,"obj36670-val36670",36670,0,705,601,10,169.552587997793,144.540575016558,2.40500124819565,705,601,10,705,601,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36677",36676,"obj36677-val36677",36677,0,656,602,10,157.768081881634,144.781075141378,2.40500124819565,656,602,10,656,602,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36678",36677,"obj36678-val36678",36678,0,657,602,10,158.008582006454,144.781075141378,2.40500124819565,657,602,10,657,602,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36679",36678,"obj36679-val36679",36679,0,680,602,10,163.540084877304,144.781075141378,2.40500124819565,680,602,10,680,602,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36685",36684,"obj36685-val36685",36685,0,651,603,10,156.565581257537,145.021575266198,2.40500124819565,651,603,10,651,603,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36701",36700,"obj36701-val36701",36701,0,659,606,10,158.489582256093,145.743075640656,2.40500124819565,659,606,10,659,606,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36710",36709,"obj36710-val36710",36710,0,657,607,10,158.008582006454,145.983575765476,2.40500124819565,657,607,10,657,607,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36718",36717,"obj36718-val36718",36718,0,663,608,10,159.451582755371,146.224075890295,2.40500124819565,663,608,10,663,608,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36728",36727,"obj36728-val36728",36728,0,664,609,10,159.692082880191,146.464576015115,2.40500124819565,664,609,10,664,609,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36729",36728,"obj36729-val36729",36729,0,684,609,10,164.502085376582,146.464576015115,2.40500124819565,684,609,10,684,609,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36730",36729,"obj36730-val36730",36730,0,693,609,10,166.666586499958,146.464576015115,2.40500124819565,693,609,10,693,609,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36742",36741,"obj36742-val36742",36742,0,669,610,10,160.894583504289,146.705076139935,2.40500124819565,669,610,10,669,610,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36743",36742,"obj36743-val36743",36743,0,670,610,10,161.135083629108,146.705076139935,2.40500124819565,670,610,10,670,610,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36744",36743,"obj36744-val36744",36744,0,675,610,10,162.337584253206,146.705076139935,2.40500124819565,675,610,10,675,610,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36751",36750,"obj36751-val36751",36751,0,657,611,10,158.008582006454,146.945576264754,2.40500124819565,657,611,10,657,611,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36752",36751,"obj36752-val36752",36752,0,667,611,10,160.41358325465,146.945576264754,2.40500124819565,667,611,10,667,611,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36753",36752,"obj36753-val36753",36753,0,668,611,10,160.654083379469,146.945576264754,2.40500124819565,668,611,10,668,611,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36763",36762,"obj36763-val36763",36763,0,653,613,10,157.046581507176,147.426576514393,2.40500124819565,653,613,10,653,613,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36764",36763,"obj36764-val36764",36764,0,658,613,10,158.249082131274,147.426576514393,2.40500124819565,658,613,10,658,613,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"36765",36764,"obj36765-val36765",36765,0,664,613,10,159.692082880191,147.426576514393,2.40500124819565,664,613,10,664,613,10,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
